Timestamp (ms),Latitude (deg),Longitude (deg),Altitude (m),Yaw (deg),Pitch (deg),Roll (deg)
2181900,51.6257466223923,39.3777867220474,10,0,0,0
2182000,51.625759555092,39.3777869695605,10,0,0,0
2182100,51.6257725052682,39.3777872773419,10,0,0,0
2182200,51.6257854728111,39.3777876456388,10,0,0,0
2182300,51.6257984576099,39.3777880746981,10,0,0,0
2182400,51.625811459553,39.3777885647668,10,0,0,0
2182500,51.6258244785277,39.3777891160913,10,0,0,0
2182600,51.6258375144207,39.3777897289182,10,0,0,0
2182700,51.6258505671175,39.3777904034937,10,0,0,0
2182800,51.625863636503,39.3777911400637,10,0,0,0
2182900,51.6258767224608,39.3777919388741,10,0,0,0
2183000,51.6258898248741,39.3777928001705,10,0,0,0
2183100,51.6259029436246,39.3777937241981,10,0,0,0
2183200,51.6259160785936,39.3777947112021,10,0,0,0
2183300,51.6259292296612,39.3777957614274,10,0,0,0
2183400,51.6259423967066,39.3777968751184,10,0,0,0
2183500,51.6259555796083,39.3777980525196,10,0,0,0
2183600,51.6259687782435,39.377799293875,10,0,0,0
2183700,51.6259819924888,39.3778005994284,10,0,0,0
2183800,51.6259952222198,39.3778019694233,10,0,0,0
2183900,51.6260084673111,39.3778034041028,10,0,0,0
2184000,51.6260217276363,39.37780490371,10,0,0,0
2184100,51.6260350030683,39.3778064684873,10,0,0,0
2184200,51.6260482934789,39.3778080986771,10,0,0,0
2184300,51.626061598739,39.3778097945213,10,0,0,0
2184400,51.6260749187186,39.3778115562616,10,0,0,0
2184500,51.6260882532866,39.3778133841392,10,0,0,0
2184600,51.6261016023113,39.3778152783951,10,0,0,0
2184700,51.6261149656596,39.3778172392699,10,0,0,0
2184800,51.6261283431979,39.3778192670037,10,0,0,0
2184900,51.6261417347914,39.3778213618365,10,0,0,0
2185000,51.6261551403044,39.3778235240077,10,0,0,0
2185100,51.6261685596002,39.3778257537564,10,0,0,0
2185200,51.6261819925412,39.3778280513214,10,0,0,0
2185300,51.626195438989,39.3778304169408,10,0,0,0
2185400,51.626208898804,39.3778328508525,10,0,0,0
2185500,51.6262223718458,39.3778353532941,10,0,0,0
2185600,51.6262358579729,39.3778379245025,10,0,0,0
2185700,51.6262493570429,39.3778405647144,10,0,0,0
2185800,51.6262628689126,39.3778432741659,10,0,0,0
2185900,51.6262763934377,39.3778460530927,10,0,0,0
2186000,51.6262899304728,39.37784890173,10,0,0,0
2186100,51.6263034798719,39.3778518203127,10,0,0,0
2186200,51.6263170414876,39.3778548090749,10,0,0,0
2186300,51.6263306151718,39.3778578682506,10,0,0,0
2186400,51.6263442007755,39.3778609980729,10,0,0,0
2186500,51.6263577981485,39.3778641987748,10,0,0,0
2186600,51.6263714071397,39.3778674705885,10,0,0,0
2186700,51.6263850275972,39.3778708137458,10,0,0,0
2186800,51.6263986593678,39.3778742284779,10,0,0,0
2186900,51.6264123022977,39.3778777150156,10,0,0,0
2187000,51.6264259562318,39.3778812735889,10,0,0,0
2187100,51.6264396210142,39.3778849044276,10,0,0,0
2187200,51.626453296488,39.3778886077606,10,0,0,0
2187300,51.6264669824952,39.3778923838165,10,0,0,0
2187400,51.6264806788771,39.377896232823,10,0,0,0
2187500,51.6264943854737,39.3779001550075,10,0,0,0
2187600,51.6265081021241,39.3779041505967,10,0,0,0
2187700,51.6265218286666,39.3779082198166,10,0,0,0
2187800,51.6265355649383,39.3779123628927,10,0,0,0
2187900,51.6265493107754,39.37791658005,10,0,0,0
2188000,51.6265630660131,39.3779208715124,10,0,0,0
2188100,51.6265768304856,39.3779252375037,10,0,0,0
2188200,51.6265906040262,39.3779296782467,10,0,0,0
2188300,51.626604386467,39.3779341939636,10,0,0,0
2188400,51.6266181776393,39.377938784876,10,0,0,0
2188500,51.6266319773734,39.3779434512048,10,0,0,0
2188600,51.6266457854985,39.3779481931702,10,0,0,0
2188700,51.6266596018429,39.3779530109916,10,0,0,0
2188800,51.6266734262337,39.3779579048878,10,0,0,0
2188900,51.6266872584974,39.3779628750769,10,0,0,0
2189000,51.6267010984592,39.3779679217762,10,0,0,0
2189100,51.6267149459432,39.3779730452022,10,0,0,0
2189200,51.6267288007729,39.3779782455708,10,0,0,0
2189300,51.6267426627705,39.3779835230971,10,0,0,0
2189400,51.6267565317572,39.3779888779954,10,0,0,0
2189500,51.6267704075534,39.3779943104792,10,0,0,0
2189600,51.6267842899782,39.3779998207612,10,0,0,0
2189700,51.6267981788501,39.3780054090534,10,0,0,0
2189800,51.6268120739862,39.3780110755669,10,0,0,0
2189900,51.6268259752028,39.378016820512,10,0,0,0
2190000,51.6268398823152,39.3780226440982,10,0,0,0
2190100,51.6268537951376,39.3780285465342,10,0,0,0
2190200,51.6268677134834,39.3780345280277,10,0,0,0
2190300,51.6268816371647,39.3780405887857,10,0,0,0
2190400,51.6268955659929,39.3780467290143,10,0,0,0
2190500,51.6269094997781,39.3780529489187,10,0,0,0
2190600,51.6269234383296,39.3780592487032,10,0,0,0
2190700,51.6269373814556,39.3780656285712,10,0,0,0
2190800,51.6269513289634,39.3780720887252,10,0,0,0
2190900,51.6269652806592,39.3780786293669,10,0,0,0
2191000,51.6269792363482,39.3780852506968,10,0,0,0
2191100,51.6269931958347,39.3780919529147,10,0,0,0
2191200,51.6270071589217,39.3780987362193,10,0,0,0
2191300,51.6270211254116,39.3781056008086,10,0,0,0
2191400,51.6270350951056,39.3781125468794,10,0,0,0
2191500,51.6270490678037,39.3781195746274,10,0,0,0
2191600,51.6270630433052,39.3781266842476,10,0,0,0
2191700,51.6270770214084,39.3781338759339,10,0,0,0
2191800,51.6270910019102,39.3781411498792,10,0,0,0
2191900,51.627104984607,39.3781485062752,10,0,0,0
2192000,51.6271189692939,39.3781559453128,10,0,0,0
2192100,51.627132955765,39.3781634671819,10,0,0,0
2192200,51.6271469438134,39.378171072071,10,0,0,0
2192300,51.6271609332314,39.3781787601679,10,0,0,0
2192400,51.6271749238101,39.3781865316591,10,0,0,0
2192500,51.6271889153395,39.3781943867302,10,0,0,0
2192600,51.6272029076089,39.3782023255655,10,0,0,0
2192700,51.6272169004064,39.3782103483483,10,0,0,0
2192800,51.627230893519,39.3782184552609,10,0,0,0
2192900,51.627244886733,39.3782266464843,10,0,0,0
2193000,51.6272588798334,39.3782349221983,10,0,0,0
2193100,51.6272728726044,39.3782432825818,10,0,0,0
2193200,51.6272868648291,39.3782517278123,10,0,0,0
2193300,51.6273008562896,39.3782602580663,10,0,0,0
2193400,51.627314846767,39.3782688735191,10,0,0,0
2193500,51.6273288360414,39.3782775743447,10,0,0,0
2193600,51.6273428238921,39.3782863607159,10,0,0,0
2193700,51.627356810097,39.3782952328044,10,0,0,0
2193800,51.6273707944334,39.3783041907805,10,0,0,0
2193900,51.6273847766773,39.3783132348136,10,0,0,0
2194000,51.627398756604,39.3783223650714,10,0,0,0
2194100,51.6274127339875,39.3783315817207,10,0,0,0
2194200,51.6274267086011,39.3783408849268,10,0,0,0
2194300,51.6274406802168,39.378350274854,10,0,0,0
2194400,51.627454648606,39.3783597516648,10,0,0,0
2194500,51.6274686135387,39.378369315521,10,0,0,0
2194600,51.6274825747841,39.3783789665827,10,0,0,0
2194700,51.6274965321105,39.3783887050087,10,0,0,0
2194800,51.6275104852851,39.3783985309566,10,0,0,0
2194900,51.6275244340741,39.3784084445827,10,0,0,0
2195000,51.6275383782428,39.3784184460416,10,0,0,0
2195100,51.6275523175555,39.3784285354868,10,0,0,0
2195200,51.6275662517754,39.3784387130705,10,0,0,0
2195300,51.6275801806649,39.3784489789433,10,0,0,0
2195400,51.6275941039853,39.3784593332544,10,0,0,0
2195500,51.627608021497,39.3784697761517,10,0,0,0
2195600,51.6276219329594,39.3784803077816,10,0,0,0
2195700,51.6276358381308,39.3784909282891,10,0,0,0
2195800,51.6276497367687,39.3785016378177,10,0,0,0
2195900,51.6276636286297,39.3785124365095,10,0,0,0
2196000,51.6276775134691,39.378523324505,10,0,0,0
2196100,51.6276913910416,39.3785343019433,10,0,0,0
2196200,51.6277052611007,39.3785453689621,10,0,0,0
2196300,51.6277191233991,39.3785565256973,10,0,0,0
2196400,51.6277329776883,39.3785677722836,10,0,0,0
2196500,51.6277468237192,39.378579108854,10,0,0,0
2196600,51.6277606612413,39.37859053554,10,0,0,0
2196700,51.6277744900036,39.3786020524714,10,0,0,0
2196800,51.6277883097538,39.3786136597767,10,0,0,0
2196900,51.6278021202388,39.3786253575825,10,0,0,0
2197000,51.6278159212046,39.3786371460142,10,0,0,0
2197100,51.6278297123961,39.3786490251952,10,0,0,0
2197200,51.6278434935574,39.3786609952475,10,0,0,0
2197300,51.6278572644316,39.3786730562914,10,0,0,0
2197400,51.6278710247609,39.3786852084456,10,0,0,0
2197500,51.6278847742864,39.3786974518271,10,0,0,0
2197600,51.6278985127485,39.3787097865513,10,0,0,0
2197700,51.6279122398865,39.3787222127319,10,0,0,0
2197800,51.6279259554389,39.3787347304809,10,0,0,0
2197900,51.6279396591432,39.3787473399086,10,0,0,0
2198000,51.6279533507359,39.3787600411236,10,0,0,0
2198100,51.6279670299527,39.3787728342327,10,0,0,0
2198200,51.6279806965284,39.3787857193411,10,0,0,0
2198300,51.6279943501967,39.3787986965521,10,0,0,0
2198400,51.6280079906906,39.3788117659674,10,0,0,0
2198500,51.6280216177421,39.3788249276867,10,0,0,0
2198600,51.6280352310823,39.3788381818083,10,0,0,0
2198700,51.6280488304414,39.3788515284283,10,0,0,0
2198800,51.6280624155486,39.3788649676411,10,0,0,0
2198900,51.6280759861323,39.3788784995395,10,0,0,0
2199000,51.6280895419202,39.3788921242142,10,0,0,0
2199100,51.6281030826386,39.3789058417542,10,0,0,0
2199200,51.6281166080135,39.3789196522466,10,0,0,0
2199300,51.6281301177695,39.3789335557766,10,0,0,0
2199400,51.6281436116307,39.3789475524276,10,0,0,0
2199500,51.6281570893202,39.378961642281,10,0,0,0
2199600,51.62817055056,39.3789758254163,10,0,0,0
2199700,51.6281839950715,39.3789901019113,10,0,0,0
2199800,51.6281974225753,39.3790044718415,10,0,0,0
2199900,51.6282108327908,39.3790189352808,10,0,0,0
2200000,51.6282242254368,39.379033492301,10,0,0,0
2200100,51.6282376002312,39.3790481429719,10,0,0,0
2200200,51.6282509568911,39.3790628873614,10,0,0,0
2200300,51.6282642951324,39.3790777255353,10,0,0,0
2200400,51.6282776146707,39.3790926575575,10,0,0,0
2200500,51.6282909152203,39.3791076834898,10,0,0,0
2200600,51.6283041964949,39.3791228033921,10,0,0,0
2200700,51.6283174582073,39.3791380173222,10,0,0,0
2200800,51.6283307000695,39.3791533253358,10,0,0,0
2200900,51.6283439217927,39.3791687274865,10,0,0,0
2201000,51.6283571230871,39.379184223826,10,0,0,0
2201100,51.6283703036622,39.3791998144037,10,0,0,0
2201200,51.6283834632269,39.379215499267,10,0,0,0
2201300,51.6283966014889,39.3792312784613,10,0,0,0
2201400,51.6284097181553,39.3792471520297,10,0,0,0
2201500,51.6284228129324,39.3792631200131,10,0,0,0
2201600,51.6284358855258,39.3792791824506,10,0,0,0
2201700,51.62844893564,39.3792953393787,10,0,0,0
2201800,51.6284619629791,39.3793115908321,10,0,0,0
2201900,51.6284749672461,39.379327936843,10,0,0,0
2202000,51.6284879481433,39.3793443774417,10,0,0,0
2202100,51.6285009053724,39.379360912656,10,0,0,0
2202200,51.6285138386342,39.3793775425117,10,0,0,0
2202300,51.6285267476286,39.3793942670322,10,0,0,0
2202400,51.628539632055,39.3794110862388,10,0,0,0
2202500,51.6285524916119,39.3794280001505,10,0,0,0
2202600,51.6285653259971,39.3794450087839,10,0,0,0
2202700,51.6285781349077,39.3794621121535,10,0,0,0
2202800,51.6285909180399,39.3794793102713,10,0,0,0
2202900,51.6286036750893,39.3794966031472,10,0,0,0
2203000,51.6286164057507,39.3795139907887,10,0,0,0
2203100,51.6286291097182,39.3795314732009,10,0,0,0
2203200,51.6286417866854,39.3795490503866,10,0,0,0
2203300,51.6286544363447,39.3795667223463,10,0,0,0
2203400,51.6286670583883,39.3795844890781,10,0,0,0
2203500,51.6286796525075,39.3796023505776,10,0,0,0
2203600,51.6286922183927,39.3796203068381,10,0,0,0
2203700,51.6287047557339,39.3796383578506,10,0,0,0
2203800,51.6287172642203,39.3796565036035,10,0,0,0
2203900,51.6287297435405,39.3796747440829,10,0,0,0
2204000,51.6287421933823,39.3796930792723,10,0,0,0
2204100,51.6287546134328,39.3797115091529,10,0,0,0
2204200,51.6287670033788,39.3797300337035,10,0,0,0
2204300,51.628779362906,39.3797486529002,10,0,0,0
2204400,51.6287916916996,39.3797673667166,10,0,0,0
2204500,51.6288039894443,39.3797861751242,10,0,0,0
2204600,51.628816255824,39.3798050780914,10,0,0,0
2204700,51.6288284905221,39.3798240755845,10,0,0,0
2204800,51.6288406932212,39.3798431675671,10,0,0,0
2204900,51.6288528636035,39.3798623540004,10,0,0,0
2205000,51.6288650013503,39.3798816348427,10,0,0,0
2205100,51.6288771061427,39.3799010100501,10,0,0,0
2205200,51.6288891776608,39.379920479576,10,0,0,0
2205300,51.6289012155844,39.379940043371,10,0,0,0
2205400,51.6289132195925,39.3799597013833,10,0,0,0
2205500,51.6289251893637,39.3799794535584,10,0,0,0
2205600,51.6289371245759,39.3799992998393,10,0,0,0
2205700,51.6289490249066,39.3800192401661,10,0,0,0
2205800,51.6289608900324,39.3800392744766,10,0,0,0
2205900,51.6289727196298,39.3800594027055,10,0,0,0
2206000,51.6289845133745,39.3800796247851,10,0,0,0
2206100,51.6289962709416,39.380099940645,10,0,0,0
2206200,51.6290079920059,39.3801203502121,10,0,0,0
2206300,51.6290196762414,39.3801408534103,10,0,0,0
2206400,51.6290313233219,39.3801614501612,10,0,0,0
2206500,51.6290429329204,39.3801821403834,10,0,0,0
2206600,51.6290545047096,39.3802029239929,10,0,0,0
2206700,51.6290660383617,39.3802238009026,10,0,0,0
2206800,51.6290775335482,39.3802447710232,10,0,0,0
2206900,51.6290889899403,39.380265834262,10,0,0,0
2207000,51.6291004072089,39.380286990524,10,0,0,0
2207100,51.629111785024,39.3803082397111,10,0,0,0
2207200,51.6291231230555,39.3803295817225,10,0,0,0
2207300,51.6291344209728,39.3803510164545,10,0,0,0
2207400,51.6291456784448,39.3803725438007,10,0,0,0
2207500,51.6291568951398,39.3803941636516,10,0,0,0
2207600,51.6291680707261,39.3804158758951,10,0,0,0
2207700,51.6291792048711,39.380437680416,10,0,0,0
2207800,51.6291902972423,39.3804595770964,10,0,0,0
2207900,51.6292013475063,39.3804815658154,10,0,0,0
2208000,51.6292123553296,39.3805036464492,10,0,0,0
2208100,51.6292233203784,39.3805258188711,10,0,0,0
2208200,51.6292342423183,39.3805480829515,10,0,0,0
2208300,51.6292451208146,39.3805704385578,10,0,0,0
2208400,51.6292559555323,39.3805928855545,10,0,0,0
2208500,51.629266746136,39.3806154238031,10,0,0,0
2208600,51.6292774922901,39.3806380531621,10,0,0,0
2208700,51.6292881936584,39.3806607734871,10,0,0,0
2208800,51.6292988499046,39.3806835846306,10,0,0,0
2208900,51.6293094606921,39.3807064864423,10,0,0,0
2209000,51.6293200256838,39.3807294787685,10,0,0,0
2209100,51.6293305445425,39.3807525614529,10,0,0,0
2209200,51.6293410169306,39.3807757343358,10,0,0,0
2209300,51.6293514425103,39.3807989972548,10,0,0,0
2209400,51.6293618209434,39.3808223500442,10,0,0,0
2209500,51.6293721518917,39.3808457925353,10,0,0,0
2209600,51.6293824350165,39.3808693245563,10,0,0,0
2209700,51.6293926699789,39.3808929459323,10,0,0,0
2209800,51.62940285644,39.3809166564853,10,0,0,0
2209900,51.6294129940603,39.3809404560344,10,0,0,0
2210000,51.6294230825003,39.3809643443952,10,0,0,0
2210100,51.6294331214204,39.3809883213805,10,0,0,0
2210200,51.6294431104807,39.3810123867997,10,0,0,0
2210300,51.6294530493411,39.3810365404593,10,0,0,0
2210400,51.6294629376612,39.3810607821625,10,0,0,0
2210500,51.6294727751008,39.3810851117093,10,0,0,0
2210600,51.6294825613191,39.3811095288966,10,0,0,0
2210700,51.6294922959756,39.3811340335181,10,0,0,0
2210800,51.6295019787293,39.3811586253642,10,0,0,0
2210900,51.6295116092393,39.3811833042223,10,0,0,0
2211000,51.6295211871645,39.3812080698764,10,0,0,0
2211100,51.6295307121638,39.3812329221073,10,0,0,0
2211200,51.6295401838958,39.3812578606926,10,0,0,0
2211300,51.6295496020192,39.3812828854067,10,0,0,0
2211400,51.6295589661925,39.3813079960206,10,0,0,0
2211500,51.6295682760744,39.3813331923022,10,0,0,0
2211600,51.6295775313232,39.3813584740161,10,0,0,0
2211700,51.6295867315974,39.3813838409235,10,0,0,0
2211800,51.6295958765553,39.3814092927823,10,0,0,0
2211900,51.6296049658554,39.3814348293473,10,0,0,0
2212000,51.629613999156,39.3814604503699,10,0,0,0
2212100,51.6296229761156,39.3814861555981,10,0,0,0
2212200,51.6296318963924,39.3815119447765,10,0,0,0
2212300,51.6296407596449,39.3815378176467,10,0,0,0
2212400,51.6296495655316,39.3815637739466,10,0,0,0
2212500,51.6296583137109,39.3815898134109,10,0,0,0
2212600,51.6296670038415,39.3816159357711,10,0,0,0
2212700,51.629675635582,39.3816421407549,10,0,0,0
2212800,51.6296842085911,39.3816684280871,10,0,0,0
2212900,51.6296927225275,39.3816947974887,10,0,0,0
2213000,51.6297011770503,39.3817212486777,10,0,0,0
2213100,51.6297095718184,39.3817477813684,10,0,0,0
2213200,51.629717906491,39.3817743952718,10,0,0,0
2213300,51.6297261807274,39.3818010900954,10,0,0,0
2213400,51.6297343941871,39.3818278655435,10,0,0,0
2213500,51.6297425465296,39.3818547213167,10,0,0,0
2213600,51.6297506374148,39.3818816571123,10,0,0,0
2213700,51.6297586665025,39.3819086726242,10,0,0,0
2213800,51.6297666334531,39.3819357675426,10,0,0,0
2213900,51.6297745379269,39.3819629415545,10,0,0,0
2214000,51.6297823795845,39.3819901943434,10,0,0,0
2214100,51.6297901580867,39.3820175255892,10,0,0,0
2214200,51.6297978730947,39.3820449349683,10,0,0,0
2214300,51.6298055242697,39.3820724221537,10,0,0,0
2214400,51.6298131112734,39.382099986815,10,0,0,0
2214500,51.6298206337677,39.382127628618,10,0,0,0
2214600,51.6298280914148,39.3821553472253,10,0,0,0
2214700,51.6298354838772,39.3821831422957,10,0,0,0
2214800,51.6298428108178,39.3822110134848,10,0,0,0
2214900,51.6298500718997,39.3822389604443,10,0,0,0
2215000,51.6298572667864,39.3822669828226,10,0,0,0
2215100,51.6298643951418,39.3822950802646,10,0,0,0
2215200,51.6298714566301,39.3823232524114,10,0,0,0
2215300,51.629878450916,39.3823514989008,10,0,0,0
2215400,51.6298853776646,39.3823798193668,10,0,0,0
2215500,51.6298922365412,39.3824082134401,10,0,0,0
2215600,51.6298990272116,39.3824366807477,10,0,0,0
2215700,51.6299057493424,39.3824652209128,10,0,0,0
2215800,51.6299124026,39.3824938335554,10,0,0,0
2215900,51.6299189866519,39.3825225182916,10,0,0,0
2216000,51.6299255011657,39.3825512747341,10,0,0,0
2216100,51.6299319458095,39.382580102492,10,0,0,0
2216200,51.6299383202521,39.3826090011706,10,0,0,0
2216300,51.6299446241626,39.3826379703717,10,0,0,0
2216400,51.6299508572108,39.3826670096935,10,0,0,0
2216500,51.6299570190671,39.3826961187306,10,0,0,0
2216600,51.6299631094021,39.3827252970739,10,0,0,0
2216700,51.6299691278873,39.3827545443108,10,0,0,0
2216800,51.6299750741949,39.3827838600249,10,0,0,0
2216900,51.6299809479972,39.3828132437962,10,0,0,0
2217000,51.6299867489675,39.3828426952011,10,0,0,0
2217100,51.6299924767798,39.3828722138125,10,0,0,0
2217200,51.6299981311084,39.3829017991992,10,0,0,0
2217300,51.6300037116284,39.3829314509268,10,0,0,0
2217400,51.6300092180158,39.3829611685571,10,0,0,0
2217500,51.6300146499469,39.3829909516481,10,0,0,0
2217600,51.630020007099,39.3830207997543,10,0,0,0
2217700,51.6300252891499,39.3830507124265,10,0,0,0
2217800,51.6300304957783,39.3830806892117,10,0,0,0
2217900,51.6300356266636,39.3831107296533,10,0,0,0
2218000,51.6300406814858,39.3831408332911,10,0,0,0
2218100,51.6300456599258,39.3831709996612,10,0,0,0
2218200,51.6300505616653,39.3832012282959,10,0,0,0
2218300,51.6300553863868,39.3832315187238,10,0,0,0
2218400,51.6300601337736,39.38326187047,10,0,0,0
2218500,51.6300648035097,39.3832922830557,10,0,0,0
2218600,51.6300693952801,39.3833227559986,10,0,0,0
2218700,51.6300739087707,39.3833532888125,10,0,0,0
2218800,51.6300783436681,39.3833838810076,10,0,0,0
2218900,51.6300826996598,39.3834145320904,10,0,0,0
2219000,51.6300869764344,39.3834452415637,10,0,0,0
2219100,51.6300911736812,39.3834760089266,10,0,0,0
2219200,51.6300952910906,39.3835068336744,10,0,0,0
2219300,51.6300993283538,39.3835377152989,10,0,0,0
2219400,51.630103285163,39.3835686532879,10,0,0,0
2219500,51.6301071612115,39.3835996471257,10,0,0,0
2219600,51.6301109561934,39.3836306962929,10,0,0,0
2219700,51.630114669804,39.3836618002662,10,0,0,0
2219800,51.6301183017394,39.3836929585188,10,0,0,0
2219900,51.630121851697,39.38372417052,10,0,0,0
2220000,51.6301253193751,39.3837554357355,10,0,0,0
2220100,51.6301287044731,39.3837867536273,10,0,0,0
2220200,51.6301320066914,39.3838181236537,10,0,0,0
2220300,51.6301352257316,39.3838495452691,10,0,0,0
2220400,51.6301383612965,39.3838810179244,10,0,0,0
2220500,51.6301414130897,39.3839125410667,10,0,0,0
2220600,51.6301443808164,39.3839441141394,10,0,0,0
2220700,51.6301472641827,39.3839757365821,10,0,0,0
2220800,51.6301500628958,39.3840074078308,10,0,0,0
2220900,51.6301527766644,39.3840391273177,10,0,0,0
2221000,51.630155405198,39.3840708944715,10,0,0,0
2221100,51.6301579482077,39.3841027087169,10,0,0,0
2221200,51.6301604054056,39.384134569475,10,0,0,0
2221300,51.6301627765052,39.3841664761633,10,0,0,0
2221400,51.6301650612213,39.3841984281955,10,0,0,0
2221500,51.6301672592698,39.3842304249816,10,0,0,0
2221600,51.6301693703681,39.3842624659279,10,0,0,0
2221700,51.6301713942348,39.384294550437,10,0,0,0
2221800,51.6301733305898,39.3843266779078,10,0,0,0
2221900,51.6301751791547,39.3843588477356,10,0,0,0
2222000,51.630176939652,39.3843910593119,10,0,0,0
2222100,51.6301786118058,39.3844233120244,10,0,0,0
2222200,51.6301801953418,39.3844556052575,10,0,0,0
2222300,51.6301816899867,39.3844879383914,10,0,0,0
2222400,51.630183095469,39.3845203108032,10,0,0,0
2222500,51.6301844115186,39.3845527218657,10,0,0,0
2222600,51.6301856378666,39.3845851709486,10,0,0,0
2222700,51.6301867742458,39.3846176574176,10,0,0,0
2222800,51.6301878203907,39.3846501806348,10,0,0,0
2222900,51.6301887760369,39.3846827399586,10,0,0,0
2223000,51.6301896409217,39.3847153347439,10,0,0,0
2223100,51.6301904147842,39.3847479643418,10,0,0,0
2223200,51.6301910973647,39.3847806280998,10,0,0,0
2223300,51.6301916884054,39.3848133253617,10,0,0,0
2223400,51.6301921876498,39.3848460554679,10,0,0,0
2223500,51.6301925948432,39.3848788177548,10,0,0,0
2223600,51.6301929097326,39.3849116115554,10,0,0,0
2223700,51.6301931320666,39.3849444361992,10,0,0,0
2223800,51.6301932615953,39.3849772910118,10,0,0,0
2223900,51.6301932980707,39.3850101753153,10,0,0,0
2224000,51.6301932412465,39.3850430884282,10,0,0,0
2224100,51.6301930908779,39.3850760296656,10,0,0,0
2224200,51.6301928467222,39.3851089983386,10,0,0,0
2224300,51.6301925085381,39.3851419937551,10,0,0,0
2224400,51.6301920760863,39.3851750152192,10,0,0,0
2224500,51.6301915491291,39.3852080620315,10,0,0,0
2224600,51.6301909274309,39.3852411334891,10,0,0,0
2224700,51.6301902107576,39.3852742288854,10,0,0,0
2224800,51.6301893988772,39.3853073475104,10,0,0,0
2224900,51.6301884915595,39.3853404886504,10,0,0,0
2225000,51.6301874885759,39.3853736515883,10,0,0,0
2225100,51.6301863897001,39.3854068356034,10,0,0,0
2225200,51.6301851947076,39.3854400399716,10,0,0,0
2225300,51.6301839033756,39.3854732639652,10,0,0,0
2225400,51.6301825154834,39.385506506853,10,0,0,0
2225500,51.6301810308124,39.3855397679002,10,0,0,0
2225600,51.6301794491458,39.3855730463688,10,0,0,0
2225700,51.6301777702688,39.385606341517,10,0,0,0
2225800,51.6301759939687,39.3856396525999,10,0,0,0
2225900,51.6301741200348,39.3856729788687,10,0,0,0
2226000,51.6301721482584,39.3857063195717,10,0,0,0
2226100,51.6301700784329,39.3857396739532,10,0,0,0
2226200,51.6301679103539,39.3857730412545,10,0,0,0
2226300,51.630165643819,39.3858064207133,10,0,0,0
2226400,51.6301632786277,39.385839811564,10,0,0,0
2226500,51.6301608145821,39.3858732130374,10,0,0,0
2226600,51.6301582514861,39.3859066243611,10,0,0,0
2226700,51.6301555891459,39.3859400447593,10,0,0,0
2226800,51.6301528273698,39.3859734734529,10,0,0,0
2226900,51.6301499659685,39.3860069096594,10,0,0,0
2227000,51.6301470047548,39.3860403525928,10,0,0,0
2227100,51.6301439435436,39.386073801464,10,0,0,0
2227200,51.6301407821522,39.3861072554806,10,0,0,0
2227300,51.6301375204003,39.3861407138467,10,0,0,0
2227400,51.6301341581098,39.3861741757632,10,0,0,0
2227500,51.6301306951047,39.3862076404279,10,0,0,0
2227600,51.6301271312117,39.3862411070352,10,0,0,0
2227700,51.6301234662595,39.3862745747761,10,0,0,0
2227800,51.6301197000795,39.3863080428387,10,0,0,0
2227900,51.6301158325051,39.3863415104075,10,0,0,0
2228000,51.6301118633725,39.3863749766642,10,0,0,0
2228100,51.63010779252,39.386408440787,10,0,0,0
2228200,51.6301036197885,39.386441901951,10,0,0,0
2228300,51.6300993450213,39.3864753593281,10,0,0,0
2228400,51.6300949680642,39.3865088120873,10,0,0,0
2228500,51.6300904887654,39.3865422593942,10,0,0,0
2228600,51.6300859069758,39.3865757004113,10,0,0,0
2228700,51.6300812225485,39.3866091342981,10,0,0,0
2228800,51.6300764353395,39.386642560211,10,0,0,0
2228900,51.6300715452071,39.3866759773033,10,0,0,0
2229000,51.6300665520124,39.3867093847252,10,0,0,0
2229100,51.6300614556187,39.3867427816239,10,0,0,0
2229200,51.6300562558924,39.3867761671436,10,0,0,0
2229300,51.6300509527022,39.3868095404255,10,0,0,0
2229400,51.6300455459196,39.3868429006077,10,0,0,0
2229500,51.6300400354186,39.3868762468255,10,0,0,0
2229600,51.630034421076,39.3869095782111,10,0,0,0
2229700,51.6300287027713,39.3869428938939,10,0,0,0
2229800,51.6300228803867,39.3869761930002,10,0,0,0
2229900,51.6300169538071,39.3870094746536,10,0,0,0
2230000,51.6300109229202,39.3870427379746,10,0,0,0
2230100,51.6300047876164,39.387075982081,10,0,0,0
2230200,51.6299985477889,39.3871092060877,10,0,0,0
2230300,51.6299922033338,39.3871424091067,10,0,0,0
2230400,51.6299857541499,39.3871755902474,10,0,0,0
2230500,51.6299792001389,39.3872087486161,10,0,0,0
2230600,51.6299725412053,39.3872418833167,10,0,0,0
2230700,51.6299657772565,39.38727499345,10,0,0,0
2230800,51.6299589082028,39.3873080781142,10,0,0,0
2230900,51.6299519339573,39.3873411364049,10,0,0,0
2231000,51.6299448544362,39.3873741674149,10,0,0,0
2231100,51.6299376695586,39.3874071702344,10,0,0,0
2231200,51.6299303792463,39.3874401439507,10,0,0,0
2231300,51.6299229834245,39.3874730876489,10,0,0,0
2231400,51.629915482021,39.3875060004111,10,0,0,0
2231500,51.6299078749669,39.3875388813171,10,0,0,0
2231600,51.6299001621961,39.387571729444,10,0,0,0
2231700,51.6298923436457,39.3876045438663,10,0,0,0
2231800,51.6298844192558,39.387637323656,10,0,0,0
2231900,51.6298763889694,39.3876700678829,10,0,0,0
