Timestamp (ms),Latitude (deg),Longitude (deg),Altitude (m),Yaw (deg),Pitch (deg),Roll (deg)
960400,51.451594945846,39.8664682614722,10,0,0,0
960500,51.4515840593838,39.8665670763494,10,0,0,0
960600,51.4515734632273,39.8666632561405,10,0,0,0
960700,51.4515631573764,39.8667568008476,10,0,0,0
960800,51.4515531418312,39.8668477104723,10,0,0,0
960900,51.4515434165916,39.8669359850163,10,0,0,0
961000,51.4515339816576,39.8670216244815,10,0,0,0
961100,51.4515248370293,39.8671046288693,10,0,0,0
961200,51.4515159827066,39.8671849981814,10,0,0,0
961300,51.4515074186896,39.8672627324192,10,0,0,0
961400,51.4514991449782,39.8673378315844,10,0,0,0
961500,51.4514911615725,39.8674102956783,10,0,0,0
961600,51.4514834684725,39.8674801247022,10,0,0,0
961700,51.4514760656781,39.8675473186576,10,0,0,0
961800,51.4514689531893,39.8676118775456,10,0,0,0
961900,51.4514621310062,39.8676738013676,10,0,0,0
962000,51.4514554539759,39.8677344076525,10,0,0,0
962100,51.4514487769457,39.8677950139286,10,0,0,0
962200,51.4514420999153,39.8678556201958,10,0,0,0
962300,51.4514354228851,39.8679162264542,10,0,0,0
962400,51.4514287458548,39.8679768327037,10,0,0,0
962500,51.4514220688244,39.8680374389444,10,0,0,0
962600,51.4514153917941,39.8680980451763,10,0,0,0
962700,51.4514087147638,39.8681586513993,10,0,0,0
962800,51.4514020377334,39.8682192576135,10,0,0,0
962900,51.4513953607031,39.8682798638189,10,0,0,0
963000,51.4513886836727,39.8683404700154,10,0,0,0
963100,51.4513820066424,39.868401076203,10,0,0,0
963200,51.451375329612,39.8684616823818,10,0,0,0
963300,51.4513686525816,39.8685222885518,10,0,0,0
963400,51.4513619755513,39.868582894713,10,0,0,0
963500,51.4513552985209,39.8686435008653,10,0,0,0
963600,51.4513486214905,39.8687041070087,10,0,0,0
963700,51.45134194446,39.8687647131433,10,0,0,0
963800,51.4513352674297,39.8688253192691,10,0,0,0
963900,51.4513285903992,39.868885925386,10,0,0,0
964000,51.4513219133688,39.8689465314941,10,0,0,0
964100,51.4513152363384,39.8690071375934,10,0,0,0
964200,51.4513085593079,39.8690677436838,10,0,0,0
964300,51.4513018822775,39.8691283497654,10,0,0,0
964400,51.451295205247,39.8691889558381,10,0,0,0
964500,51.4512885282165,39.869249561902,10,0,0,0
964600,51.451281851186,39.8693101679571,10,0,0,0
964700,51.4512751741556,39.8693707740033,10,0,0,0
964800,51.4512684971251,39.8694313800406,10,0,0,0
964900,51.4512618200946,39.8694919860692,10,0,0,0
965000,51.4512551430641,39.8695525920889,10,0,0,0
965100,51.4512484660336,39.8696131980997,10,0,0,0
965200,51.451241789003,39.8696738041017,10,0,0,0
965300,51.4512351119725,39.8697344100949,10,0,0,0
965400,51.451228434942,39.8697950160792,10,0,0,0
965500,51.4512217579114,39.8698556220547,10,0,0,0
965600,51.4512150808809,39.8699162280214,10,0,0,0
965700,51.4512084038503,39.8699768339792,10,0,0,0
965800,51.4512017268198,39.8700374399281,10,0,0,0
965900,51.4511950497892,39.8700980458683,10,0,0,0
966000,51.4511883727586,39.8701586517995,10,0,0,0
966100,51.451181695728,39.870219257722,10,0,0,0
966200,51.4511750186974,39.8702798636356,10,0,0,0
966300,51.4511683416668,39.8703404695404,10,0,0,0
966400,51.4511616646362,39.8704010754363,10,0,0,0
966500,51.4511549876056,39.8704616813234,10,0,0,0
966600,51.451148310575,39.8705222872016,10,0,0,0
966700,51.4511416335443,39.870582893071,10,0,0,0
966800,51.4511349565137,39.8706434989316,10,0,0,0
966900,51.4511282794831,39.8707041047833,10,0,0,0
967000,51.4511216024524,39.8707647106262,10,0,0,0
967100,51.4511149254217,39.8708253164602,10,0,0,0
967200,51.451108248391,39.8708859222854,10,0,0,0
967300,51.4511015713604,39.8709465281018,10,0,0,0
967400,51.4510948943297,39.8710071339093,10,0,0,0
967500,51.451088217299,39.871067739708,10,0,0,0
967600,51.4510815402683,39.8711283454978,10,0,0,0
967700,51.4510748632376,39.8711889512788,10,0,0,0
967800,51.4510681862068,39.871249557051,10,0,0,0
967900,51.4510615091761,39.8713101628143,10,0,0,0
968000,51.4510548321454,39.8713707685688,10,0,0,0
968100,51.4510481551146,39.8714313743144,10,0,0,0
968200,51.4510414780839,39.8714919800512,10,0,0,0
968300,51.4510348010531,39.8715525857791,10,0,0,0
968400,51.4510281240223,39.8716131914982,10,0,0,0
968500,51.4510214469916,39.8716737972085,10,0,0,0
968600,51.4510147699608,39.87173440291,10,0,0,0
968700,51.45100809293,39.8717950086026,10,0,0,0
968800,51.4510014158992,39.8718556142863,10,0,0,0
968900,51.4509947388684,39.8719162199612,10,0,0,0
969000,51.4509880618376,39.8719768256273,10,0,0,0
969100,51.4509813848068,39.8720374312845,10,0,0,0
969200,51.450974707776,39.8720980369329,10,0,0,0
969300,51.4509680307451,39.8721586425725,10,0,0,0
969400,51.4509613537143,39.8722192482032,10,0,0,0
969500,51.4509546766834,39.872279853825,10,0,0,0
969600,51.4509479996526,39.8723404594381,10,0,0,0
969700,51.4509413226217,39.8724010650423,10,0,0,0
969800,51.4509346455908,39.8724616706376,10,0,0,0
969900,51.45092796856,39.8725222762241,10,0,0,0
970000,51.4509212915291,39.8725828818018,10,0,0,0
970100,51.4509146144982,39.8726434873706,10,0,0,0
970200,51.4509079374673,39.8727040929306,10,0,0,0
970300,51.4509012604364,39.8727646984818,10,0,0,0
970400,51.4508945834054,39.8728253040241,10,0,0,0
970500,51.4508879063745,39.8728859095575,10,0,0,0
970600,51.4508812293436,39.8729465150822,10,0,0,0
970700,51.4508745523126,39.8730071205979,10,0,0,0
970800,51.4508678752817,39.8730677261049,10,0,0,0
970900,51.4508611982507,39.873128331603,10,0,0,0
971000,51.4508545212198,39.8731889370923,10,0,0,0
971100,51.4508478441888,39.8732495425727,10,0,0,0
971200,51.4508411671578,39.8733101480443,10,0,0,0
971300,51.4508344901268,39.873370753507,10,0,0,0
971400,51.4508278130958,39.8734313589609,10,0,0,0
971500,51.4508211360648,39.873491964406,10,0,0,0
971600,51.4508144590338,39.8735525698422,10,0,0,0
971700,51.4508077820028,39.8736131752696,10,0,0,0
971800,51.4508011049718,39.8736737806881,10,0,0,0
971900,51.4507944279407,39.8737343860978,10,0,0,0
972000,51.4507876057568,39.8737963090073,10,0,0,0
972100,51.4507804932672,39.8738608669244,10,0,0,0
972200,51.450773090472,39.8739280598478,10,0,0,0
972300,51.4507653973709,39.8739978877764,10,0,0,0
972400,51.4507574139642,39.8740703507087,10,0,0,0
972500,51.4507491402518,39.8741454486434,10,0,0,0
972600,51.4507405762336,39.874223181579,10,0,0,0
972700,51.4507317219098,39.8743035495141,10,0,0,0
972800,51.4507225772802,39.8743865524472,10,0,0,0
972900,51.4507131423449,39.8744721903766,10,0,0,0
973000,51.4507034171039,39.8745604633008,10,0,0,0
973100,51.4506934015572,39.874651371218,10,0,0,0
973200,51.4506830957048,39.8747449141266,10,0,0,0
973300,51.4506724995466,39.8748410920247,10,0,0,0
973400,51.4506616130827,39.8749399049105,10,0,0,0
973500,51.4506504363131,39.8750413527822,10,0,0,0
973600,51.4506389692378,39.8751454356378,10,0,0,0
973700,51.4506272118567,39.8752521534753,10,0,0,0
973800,51.4506151641699,39.8753615062927,10,0,0,0
973900,51.4506028261774,39.875473494088,10,0,0,0
974000,51.4505901978792,39.8755881168589,10,0,0,0
974100,51.4505772792751,39.8757053746033,10,0,0,0
974200,51.4505640703654,39.875825267319,10,0,0,0
974300,51.4505505711499,39.8759477950037,10,0,0,0
974400,51.4505367816287,39.8760729576551,10,0,0,0
974500,51.4505227018018,39.8762007552707,10,0,0,0
974600,51.450508331669,39.8763311878482,10,0,0,0
974700,51.4504936712306,39.8764642553851,10,0,0,0
974800,51.4504787204864,39.8765999578788,10,0,0,0
974900,51.4504634794365,39.8767382953268,10,0,0,0
975000,51.4504479480808,39.8768792677264,10,0,0,0
975100,51.4504321264193,39.8770228750749,10,0,0,0
975200,51.4504160144521,39.8771691173697,10,0,0,0
975300,51.4503996121791,39.8773179946078,10,0,0,0
975400,51.4503829196003,39.8774695067866,10,0,0,0
975500,51.4503659367158,39.8776236539031,10,0,0,0
975600,51.4503486635255,39.8777804359544,10,0,0,0
975700,51.4503311000295,39.8779398529374,10,0,0,0
975800,51.4503132462277,39.8781019048492,10,0,0,0
975900,51.45029510212,39.8782665916868,10,0,0,0
976000,51.4502768128595,39.8784325959529,10,0,0,0
976100,51.4502585235989,39.8785986001527,10,0,0,0
976200,51.4502402343383,39.8787646042862,10,0,0,0
976300,51.4502219450776,39.8789306083534,10,0,0,0
976400,51.4502036558169,39.8790966123542,10,0,0,0
976500,51.450185366556,39.8792626162888,10,0,0,0
976600,51.4501670772952,39.879428620157,10,0,0,0
976700,51.4501487880343,39.8795946239588,10,0,0,0
976800,51.4501304987733,39.8797606276944,10,0,0,0
976900,51.4501122095122,39.8799266313636,10,0,0,0
977000,51.4500939202511,39.8800926349665,10,0,0,0
977100,51.45007563099,39.8802586385031,10,0,0,0
977200,51.4500573417288,39.8804246419733,10,0,0,0
977300,51.4500390524675,39.8805906453772,10,0,0,0
977400,51.4500207632062,39.8807566487148,10,0,0,0
977500,51.4500024739448,39.8809226519861,10,0,0,0
977600,51.4499841846834,39.8810886551911,10,0,0,0
977700,51.4499658954219,39.8812546583297,10,0,0,0
977800,51.4499476061603,39.881420661402,10,0,0,0
977900,51.4499293168987,39.881586664408,10,0,0,0
978000,51.4499110276371,39.8817526673476,10,0,0,0
978100,51.4498927383753,39.881918670221,10,0,0,0
978200,51.4498744491135,39.882084673028,10,0,0,0
978300,51.4498561598517,39.8822506757686,10,0,0,0
978400,51.4498378705898,39.882416678443,10,0,0,0
978500,51.4498195813278,39.882582681051,10,0,0,0
978600,51.4498012920658,39.8827486835928,10,0,0,0
978700,51.4497830028037,39.8829146860681,10,0,0,0
978800,51.4497647135416,39.8830806884772,10,0,0,0
978900,51.4497464242794,39.88324669082,10,0,0,0
979000,51.4497281350172,39.8834126930964,10,0,0,0
979100,51.4497098457549,39.8835786953065,10,0,0,0
979200,51.4496915564925,39.8837446974502,10,0,0,0
979300,51.4496732672301,39.8839106995277,10,0,0,0
979400,51.4496549779676,39.8840767015388,10,0,0,0
979500,51.4496366887051,39.8842427034836,10,0,0,0
979600,51.4496183994425,39.8844087053621,10,0,0,0
979700,51.4496001101799,39.8845747071743,10,0,0,0
979800,51.4495818209171,39.8847407089201,10,0,0,0
979900,51.4495635316544,39.8849067105996,10,0,0,0
980000,51.4495452423916,39.8850727122128,10,0,0,0
980100,51.4495269531287,39.8852387137597,10,0,0,0
980200,51.4495086638658,39.8854047152402,10,0,0,0
980300,51.4494903746028,39.8855707166544,10,0,0,0
980400,51.4494720853397,39.8857367180023,10,0,0,0
980500,51.4494537960766,39.8859027192839,10,0,0,0
980600,51.4494355068135,39.8860687204992,10,0,0,0
980700,51.4494172175502,39.8862347216481,10,0,0,0
980800,51.449398928287,39.8864007227307,10,0,0,0
980900,51.4493806390236,39.886566723747,10,0,0,0
981000,51.4493623497603,39.886732724697,10,0,0,0
981100,51.4493440604968,39.8868987255807,10,0,0,0
981200,51.4493257712333,39.887064726398,10,0,0,0
981300,51.4493074819697,39.887230727149,10,0,0,0
981400,51.4492891927061,39.8873967278337,10,0,0,0
981500,51.4492709034424,39.887562728452,10,0,0,0
981600,51.4492526141787,39.8877287290041,10,0,0,0
981700,51.4492343249149,39.8878947294898,10,0,0,0
981800,51.4492160356511,39.8880607299092,10,0,0,0
981900,51.4491977463872,39.8882267302623,10,0,0,0
982000,51.4491794571232,39.888392730549,10,0,0,0
982100,51.4491611678592,39.8885587307695,10,0,0,0
982200,51.4491428785951,39.8887247309236,10,0,0,0
982300,51.4491245893309,39.8888907310114,10,0,0,0
982400,51.4491063000667,39.8890567310328,10,0,0,0
982500,51.4490880108025,39.889222730988,10,0,0,0
982600,51.4490697215382,39.8893887308768,10,0,0,0
982700,51.4490514322738,39.8895547306993,10,0,0,0
982800,51.4490331430094,39.8897207304555,10,0,0,0
982900,51.4490148537449,39.8898867301454,10,0,0,0
983000,51.4489965644804,39.8900527297689,10,0,0,0
983100,51.4489782752158,39.8902187293262,10,0,0,0
983200,51.4489599859511,39.8903847288171,10,0,0,0
983300,51.4489416966864,39.8905507282417,10,0,0,0
983400,51.4489234074216,39.8907167275999,10,0,0,0
983500,51.4489051181568,39.8908827268919,10,0,0,0
983600,51.4488868288919,39.8910487261175,10,0,0,0
983700,51.448868539627,39.8912147252768,10,0,0,0
983800,51.448850250362,39.8913807243698,10,0,0,0
983900,51.4488319610969,39.8915467233965,10,0,0,0
984000,51.4488136718318,39.8917127223568,10,0,0,0
984100,51.4487953825666,39.8918787212508,10,0,0,0
984200,51.4487770933014,39.8920447200786,10,0,0,0
984300,51.4487588040361,39.8922107188399,10,0,0,0
984400,51.4487405147708,39.892376717535,10,0,0,0
984500,51.4487222255054,39.8925427161638,10,0,0,0
984600,51.4487039362399,39.8927087147262,10,0,0,0
984700,51.4486856469744,39.8928747132223,10,0,0,0
984800,51.4486673577088,39.8930407116521,10,0,0,0
984900,51.4486490684432,39.8932067100156,10,0,0,0
985000,51.4486307791775,39.8933727083127,10,0,0,0
985100,51.4486124899118,39.8935387065436,10,0,0,0
985200,51.448594200646,39.8937047047081,10,0,0,0
985300,51.4485759113801,39.8938707028063,10,0,0,0
985400,51.4485576221142,39.8940367008382,10,0,0,0
985500,51.4485393328483,39.8942026988037,10,0,0,0
985600,51.4485210435822,39.894368696703,10,0,0,0
985700,51.4485027543161,39.8945346945359,10,0,0,0
985800,51.44848446505,39.8947006923025,10,0,0,0
985900,51.4484661757838,39.8948666900028,10,0,0,0
986000,51.4484478865175,39.8950326876368,10,0,0,0
986100,51.4484295972512,39.8951986852044,10,0,0,0
986200,51.4484113079848,39.8953646827057,10,0,0,0
986300,51.4483930187184,39.8955306801408,10,0,0,0
986400,51.4483747294519,39.8956966775095,10,0,0,0
986500,51.4483564401854,39.8958626748118,10,0,0,0
986600,51.4483381509187,39.8960286720479,10,0,0,0
986700,51.4483198616521,39.8961946692176,10,0,0,0
986800,51.4483015723854,39.8963606663211,10,0,0,0
986900,51.4482832831186,39.8965266633582,10,0,0,0
987000,51.4482649938518,39.896692660329,10,0,0,0
987100,51.4482467045848,39.8968586572334,10,0,0,0
987200,51.4482284153179,39.8970246540716,10,0,0,0
987300,51.4482101260509,39.8971906508434,10,0,0,0
987400,51.4481918367838,39.8973566475489,10,0,0,0
987500,51.4481735475167,39.8975226441882,10,0,0,0
987600,51.4481552582495,39.897688640761,10,0,0,0
987700,51.4481369689823,39.8978546372676,10,0,0,0
987800,51.448118679715,39.8980206337079,10,0,0,0
987900,51.4481003904477,39.8981866300818,10,0,0,0
988000,51.4480821011802,39.8983526263894,10,0,0,0
988100,51.4480638119128,39.8985186226307,10,0,0,0
988200,51.4480455226453,39.8986846188057,10,0,0,0
988300,51.4480272333777,39.8988506149144,10,0,0,0
988400,51.44800894411,39.8990166109567,10,0,0,0
988500,51.4479906548424,39.8991826069327,10,0,0,0
988600,51.4479723655746,39.8993486028425,10,0,0,0
988700,51.4479540763068,39.8995145986859,10,0,0,0
988800,51.4479357870389,39.8996805944629,10,0,0,0
988900,51.447917497771,39.8998465901737,10,0,0,0
989000,51.447899208503,39.9000125858182,10,0,0,0
989100,51.447880919235,39.9001785813963,10,0,0,0
989200,51.4478626299669,39.9003445769081,10,0,0,0
989300,51.4478443406987,39.9005105723536,10,0,0,0
989400,51.4478260514305,39.9006765677328,10,0,0,0
989500,51.4478077621623,39.9008425630457,10,0,0,0
989600,51.4477894728939,39.9010085582922,10,0,0,0
989700,51.4477711836255,39.9011745534725,10,0,0,0
989800,51.4477528943571,39.9013405485864,10,0,0,0
989900,51.4477346050886,39.901506543634,10,0,0,0
990000,51.44771631582,39.9016725386153,10,0,0,0
990100,51.4476980265514,39.9018385335303,10,0,0,0
990200,51.4476797372827,39.902004528379,10,0,0,0
990300,51.447661448014,39.9021705231613,10,0,0,0
990400,51.4476431587452,39.9023365178773,10,0,0,0
990500,51.4476248694764,39.9025025125271,10,0,0,0
990600,51.4476065802075,39.9026685071104,10,0,0,0
990700,51.4475882909385,39.9028345016275,10,0,0,0
990800,51.4475700016695,39.9030004960783,10,0,0,0
990900,51.4475517124005,39.9031664904628,10,0,0,0
991000,51.4475334231313,39.9033324847809,10,0,0,0
991100,51.4475151338622,39.9034984790327,10,0,0,0
991200,51.4474968445929,39.9036644732182,10,0,0,0
991300,51.4474785553236,39.9038304673374,10,0,0,0
991400,51.4474602660542,39.9039964613903,10,0,0,0
991500,51.4474419767848,39.9041624553769,10,0,0,0
991600,51.4474236875154,39.9043284492972,10,0,0,0
991700,51.4474053982458,39.9044944431511,10,0,0,0
991800,51.4473871089762,39.9046604369387,10,0,0,0
991900,51.4473688197066,39.90482643066,10,0,0,0
992000,51.4473505304369,39.904992424315,10,0,0,0
992100,51.4473322411671,39.9051584179037,10,0,0,0
992200,51.4473139518973,39.9053244114261,10,0,0,0
992300,51.4472956626274,39.9054904048821,10,0,0,0
992400,51.4472773733575,39.9056563982719,10,0,0,0
992500,51.4472590840875,39.9058223915953,10,0,0,0
992600,51.4472407948175,39.9059883848524,10,0,0,0
992700,51.4472225055473,39.9061543780432,10,0,0,0
992800,51.4472042162772,39.9063203711677,10,0,0,0
992900,51.447185927007,39.9064863642259,10,0,0,0
993000,51.4471676377367,39.9066523572178,10,0,0,0
993100,51.4471493484663,39.9068183501433,10,0,0,0
993200,51.447131059196,39.9069843430025,10,0,0,0
993300,51.4471127699255,39.9071503357955,10,0,0,0
993400,51.447094480655,39.9073163285221,10,0,0,0
993500,51.4470761913844,39.9074823211824,10,0,0,0
993600,51.4470579021138,39.9076483137763,10,0,0,0
993700,51.4470396128431,39.907814306304,10,0,0,0
993800,51.4470213235724,39.9079802987654,10,0,0,0
993900,51.4470030343016,39.9081462911604,10,0,0,0
994000,51.4469847450307,39.9083122834891,10,0,0,0
994100,51.4469664557599,39.9084782757516,10,0,0,0
994200,51.4469481664889,39.9086442679477,10,0,0,0
994300,51.4469298772179,39.9088102600775,10,0,0,0
994400,51.4469115879468,39.9089762521409,10,0,0,0
994500,51.4468932986756,39.9091422441381,10,0,0,0
994600,51.4468750094044,39.909308236069,10,0,0,0
994700,51.4468567201332,39.9094742279335,10,0,0,0
994800,51.4468384308619,39.9096402197317,10,0,0,0
994900,51.4468201415905,39.9098062114636,10,0,0,0
995000,51.4468018523191,39.9099722031293,10,0,0,0
995100,51.4467835630476,39.9101381947286,10,0,0,0
995200,51.4467652737761,39.9103041862615,10,0,0,0
995300,51.4467469845045,39.9104701777282,10,0,0,0
995400,51.4467286952328,39.9106361691286,10,0,0,0
995500,51.4467104059611,39.9108021604626,10,0,0,0
995600,51.4466921166894,39.9109681517304,10,0,0,0
995700,51.4466738274175,39.9111341429318,10,0,0,0
995800,51.4466555381456,39.9113001340669,10,0,0,0
995900,51.4466372488737,39.9114661251357,10,0,0,0
996000,51.4466189596017,39.9116321161382,10,0,0,0
996100,51.4466006703296,39.9117981070744,10,0,0,0
996200,51.4465823810575,39.9119640979442,10,0,0,0
996300,51.4465640917853,39.9121300887478,10,0,0,0
996400,51.4465458025131,39.912296079485,10,0,0,0
996500,51.4465275132408,39.912462070156,10,0,0,0
996600,51.4465092239685,39.9126280607606,10,0,0,0
996700,51.4464909346961,39.9127940512989,10,0,0,0
996800,51.4464726454236,39.9129600417709,10,0,0,0
996900,51.4464543561511,39.9131260321766,10,0,0,0
997000,51.4464360668785,39.913292022516,10,0,0,0
997100,51.4464177776059,39.913458012789,10,0,0,0
997200,51.4463994883332,39.9136240029958,10,0,0,0
997300,51.4463811990605,39.9137899931363,10,0,0,0
997400,51.4463629097877,39.9139559832104,10,0,0,0
997500,51.4463446205148,39.9141219732182,10,0,0,0
997600,51.4463263312419,39.9142879631597,10,0,0,0
997700,51.4463080419689,39.914453953035,10,0,0,0
997800,51.4462897526959,39.9146199428438,10,0,0,0
997900,51.4462714634228,39.9147859325864,10,0,0,0
998000,51.4462531741497,39.9149519222627,10,0,0,0
998100,51.4462348848765,39.9151179118727,10,0,0,0
998200,51.4462165956032,39.9152839014163,10,0,0,0
998300,51.4461983063299,39.9154498908937,10,0,0,0
998400,51.4461800170565,39.9156158803047,10,0,0,0
998500,51.4461617277831,39.9157818696495,10,0,0,0
998600,51.4461434385096,39.9159478589279,10,0,0,0
998700,51.446125149236,39.91611384814,10,0,0,0
998800,51.4461068599624,39.9162798372858,10,0,0,0
998900,51.4460885706888,39.9164458263653,10,0,0,0
999000,51.4460702814151,39.9166118153785,10,0,0,0
999100,51.4460519921413,39.9167778043253,10,0,0,0
999200,51.4460337028674,39.9169437932059,10,0,0,0
999300,51.4460154135936,39.9171097820202,10,0,0,0
999400,51.4459971243196,39.9172757707681,10,0,0,0
999500,51.4459788350456,39.9174417594498,10,0,0,0
999600,51.4459605457715,39.9176077480651,10,0,0,0
999700,51.4459422564974,39.9177737366141,10,0,0,0
999800,51.4459239672232,39.9179397250968,10,0,0,0
999900,51.445905677949,39.9181057135132,10,0,0,0
1000000,51.4458873886747,39.9182717018633,10,0,0,0
1000100,51.4458690994003,39.9184376901471,10,0,0,0
1000200,51.4458508101259,39.9186036783646,10,0,0,0
1000300,51.4458325208515,39.9187696665157,10,0,0,0
1000400,51.445814231577,39.9189356546006,10,0,0,0
1000500,51.4457959423024,39.9191016426192,10,0,0,0
1000600,51.4457776530277,39.9192676305714,10,0,0,0
1000700,51.445759363753,39.9194336184573,10,0,0,0
1000800,51.4457410744783,39.919599606277,10,0,0,0
1000900,51.4457227852035,39.9197655940303,10,0,0,0
1001000,51.4457044959286,39.9199315817173,10,0,0,0
1001100,51.4456862066537,39.920097569338,10,0,0,0
1001200,51.4456679173787,39.9202635568924,10,0,0,0
1001300,51.4456496281037,39.9204295443805,10,0,0,0
1001400,51.4456313388286,39.9205955318023,10,0,0,0
1001500,51.4456130495534,39.9207615191578,10,0,0,0
1001600,51.4455947602782,39.9209275064469,10,0,0,0
1001700,51.4455764710029,39.9210934936698,10,0,0,0
1001800,51.4455581817276,39.9212594808263,10,0,0,0
1001900,51.4455398924522,39.9214254679166,10,0,0,0
1002000,51.4455216031768,39.9215914549405,10,0,0,0
1002100,51.4455033139013,39.9217574418981,10,0,0,0
1002200,51.4454850246257,39.9219234287895,10,0,0,0
1002300,51.4454667353501,39.9220894156145,10,0,0,0
1002400,51.4454484460744,39.9222554023732,10,0,0,0
1002500,51.4454301567987,39.9224213890656,10,0,0,0
1002600,51.4454118675229,39.9225873756917,10,0,0,0
1002700,51.4453935782471,39.9227533622515,10,0,0,0
1002800,51.4453752889712,39.922919348745,10,0,0,0
1002900,51.4453569996952,39.9230853351722,10,0,0,0
1003000,51.4453387104192,39.923251321533,10,0,0,0
1003100,51.4453204211431,39.9234173078276,10,0,0,0
1003200,51.445302131867,39.9235832940558,10,0,0,0
1003300,51.4452838425908,39.9237492802178,10,0,0,0
1003400,51.4452655533146,39.9239152663134,10,0,0,0
1003500,51.4452472640383,39.9240812523428,10,0,0,0
1003600,51.4452289747619,39.9242472383058,10,0,0,0
1003700,51.4452106854855,39.9244132242025,10,0,0,0
1003800,51.445192396209,39.924579210033,10,0,0,0
1003900,51.4451741069325,39.9247451957971,10,0,0,0
1004000,51.4451558176559,39.9249111814949,10,0,0,0
1004100,51.4451375283792,39.9250771671264,10,0,0,0
1004200,51.4451192391026,39.9252431526916,10,0,0,0
1004300,51.4451009498258,39.9254091381905,10,0,0,0
1004400,51.445082660549,39.9255751236231,10,0,0,0
1004500,51.4450643712721,39.9257411089894,10,0,0,0
1004600,51.4450460819951,39.9259070942893,10,0,0,0
1004700,51.4450277927182,39.926073079523,10,0,0,0
1004800,51.4450095034411,39.9262390646904,10,0,0,0
1004900,51.444991214164,39.9264050497914,10,0,0,0
1005000,51.4449729248868,39.9265710348262,10,0,0,0
1005100,51.4449546356096,39.9267370197947,10,0,0,0
1005200,51.4449363463324,39.9269030046968,10,0,0,0
1005300,51.444918057055,39.9270689895326,10,0,0,0
1005400,51.4448997677776,39.9272349743022,10,0,0,0
1005500,51.4448814785002,39.9274009590054,10,0,0,0
1005600,51.4448631892227,39.9275669436423,10,0,0,0
1005700,51.4448448999451,39.927732928213,10,0,0,0
1005800,51.4448266106675,39.9278989127173,10,0,0,0
1005900,51.4448083213898,39.9280648971553,10,0,0,0
1006000,51.444790177265,39.928229564191,10,0,0,0
1006100,51.4447723234463,39.9283915964904,10,0,0,0
1006200,51.4447547599334,39.9285509940566,10,0,0,0
1006300,51.4447374867265,39.9287077568927,10,0,0,0
1006400,51.4447205038255,39.9288618850016,10,0,0,0
1006500,51.4447038112305,39.9290133783863,10,0,0,0
1006600,51.4446874089415,39.9291622370496,10,0,0,0
1006700,51.4446712969584,39.9293084609944,10,0,0,0
1006800,51.4446554752812,39.9294520502234,10,0,0,0
1006900,51.4446399439101,39.9295930047394,10,0,0,0
1007000,51.4446247028448,39.9297313245451,10,0,0,0
1007100,51.4446097520856,39.9298670096431,10,0,0,0
1007200,51.4445950916323,39.9300000600359,10,0,0,0
1007300,51.444580721485,39.9301304757262,10,0,0,0
1007400,51.4445666416437,39.9302582567163,10,0,0,0
1007500,51.4445528521083,39.9303834030088,10,0,0,0
1007600,51.4445393528789,39.930505914606,10,0,0,0
1007700,51.4445261439555,39.9306257915102,10,0,0,0
1007800,51.444513225338,39.9307430337237,10,0,0,0
1007900,51.4445005970266,39.9308576412488,10,0,0,0
1008000,51.4444882590211,39.9309696140876,10,0,0,0
1008100,51.4444762113216,39.9310789522422,10,0,0,0
1008200,51.4444644539281,39.9311856557148,10,0,0,0
1008300,51.4444529868407,39.9312897245074,10,0,0,0
1008400,51.4444418100591,39.9313911586218,10,0,0,0
1008500,51.4444309235836,39.9314899580602,10,0,0,0
1008600,51.4444203274141,39.9315861228243,10,0,0,0
1008700,51.4444100215505,39.931679652916,10,0,0,0
1008800,51.444400005993,39.931770548337,10,0,0,0
1008900,51.4443902807415,39.9318588090891,10,0,0,0
1009000,51.4443808457959,39.931944435174,10,0,0,0
1009100,51.4443717011564,39.9320274265933,10,0,0,0
1009200,51.4443628468229,39.9321077833486,10,0,0,0
1009300,51.4443542827954,39.9321855054413,10,0,0,0
1009400,51.4443460090738,39.9322605928731,10,0,0,0
1009500,51.4443380256583,39.9323330456452,10,0,0,0
1009600,51.4443303325488,39.9324028637592,10,0,0,0
1009700,51.4443229297454,39.9324700472162,10,0,0,0
1009800,51.4443158172479,39.9325345960177,10,0,0,0
1009900,51.4443089950564,39.9325965101647,10,0,0,0
1010000,51.4443023180179,39.9326571069806,10,0,0,0
1010100,51.4442956409794,39.9327177037876,10,0,0,0
1010200,51.4442889639409,39.9327783005858,10,0,0,0
1010300,51.4442822869025,39.9328388973751,10,0,0,0
1010400,51.4442756098639,39.9328994941557,10,0,0,0
1010500,51.4442689328255,39.9329600909273,10,0,0,0
1010600,51.4442622557869,39.9330206876902,10,0,0,0
1010700,51.4442555787484,39.9330812844442,10,0,0,0
1010800,51.4442489017099,39.9331418811893,10,0,0,0
1010900,51.4442422246713,39.9332024779257,10,0,0,0
1011000,51.4442355476328,39.9332630746531,10,0,0,0
1011100,51.4442288705942,39.9333236713718,10,0,0,0
1011200,51.4442221935557,39.9333842680816,10,0,0,0
1011300,51.4442155165171,39.9334448647826,10,0,0,0
1011400,51.4442088394785,39.9335054614747,10,0,0,0
1011500,51.44420216244,39.933566058158,10,0,0,0
1011600,51.4441954854014,39.9336266548325,10,0,0,0
1011700,51.4441888083628,39.9336872514981,10,0,0,0
1011800,51.4441821313242,39.9337478481549,10,0,0,0
1011900,51.4441754542855,39.9338084448029,10,0,0,0
